"dist_id","state_id","dist_cd","dist_name","dist_hq","dist_detail","dist_pop11","dist_area","dist_density","dist_web","dist_lang1","dist_lang2","dist_logi","dist_lati","dist_reach_img","dist_map","estd_dd","estd_mm","estd_yy","dist_seo_kword","dist_seo_mtag","dist_seo_data","dist_block","dist_sdist","dist_p_status","dist_status"
"676","24","X","BOTAD","Botad","00:00:00","656005","2564","256",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","4","1","0"
"677","12","X","KRA DAADI","Jamin","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"678","12","X","NAMSAI","Namsai","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","5","1","0"
"679","12","X","SIANG","Pangin","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","7","1","0"
"680","36","x","NIRMAL","Nirmal","00:00:00","709415","3562.51",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","18","19","1","0"
"681","36","X","JAGITIAL","Jagtial","00:00:00","983414","3043.23",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","18","18","1","0"
"682","36","x","PEDDAPALLI","Peddapalle","00:00:00","795332","4614.74",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","14","1","0"
"683","36","x","RAJANNA SIRCILLA","Sircilla","00:00:00","546121","2030.89",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","13","1","0"
"684","36","x","MANCHERIAL","Mancherial","00:00:00","807037","4056.36",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","18","18","1","0"
"685","36","x","KAMAREDDY","Kamareddy","00:00:00","972625","3651",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","22","22","1","0"
"686","36","WL","WARANGAL URBAN","Warangal","00:00:00","1135707","1304.5","870","http://warangalurban.telangana.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","11","1","0"
"687","36","x","JAYASHANKAR BHUPALAPALLY","Bhupalpalle","00:00:00","712257","6361.7","120","http://bhoopalapally.telangana.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","20","20","1","0"
"688","36","x","MAHABUBABAD","Mahabubabad","00:00:00","770170","2876.7","270","http://mahabubabad.telangana.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","16","1","0"
"689","36","X","JANGOAN","Jangaon","00:00:00","582457","2187.5","3000","http://jangaon.telangana.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","13","1","0"
"690","36","X","BHADRADRI KOTHAGUDEM","Kothagudem","00:00:00","1304811","8951","146",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","23","23","1","0"
"691","36","x","SANGAREDDY","Sangareddy","00:00:00","1527628","4464.87","340",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","26","26","1","0"
"692","36","x","SIDDIPET","Siddipet","00:00:00","993376","3425.19",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","22","22","1","0"
"693","36","x","WANAPARTHY","Wanaparthy","00:00:00","751553","2938",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","14","1","0"
"694","36","x","NAGARKURNOOL","Nagarkurnool","00:00:00","893308","6545",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","20","20","1","0"
"695","36","x","JOGULAMBA GADWAL","Gadwal","00:00:00","664971","2928",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","12","1","0"
"696","36","x","SURYAPET","Suryapet","00:00:00","1099560","3374.47",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","24","23","1","0"
"697","36","x","YADADRI BHUVANAGIRI","Bhongiri","00:00:00","726465","3091.48",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","16","1","0"
"698","36","x","VIKARABAD","Vikarabad","00:00:00","881250","3385",,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","18","18","1","0"
"699","36","x","KUMURAM BHEEM ASIFABAD","Asifabad","00:00:00","515835","4300.16","120",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","15","1","0"
"700","36","x","MEDCHAL MALKAJGIRI","Malkajgiri","00:00:00","2542203","5005.98",,"http://medchal.telangana.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","14","1","0"
"701","6","X","CHARKI DADRI","Charkhi Dadri","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","3","1","0"
"702","19","KA","KALIMPONG","Kalimpong","00:00:00","251642","1054","239",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"703","19","JH","JHARGRAM","Jhargram","00:00:00","1136548","3038","370",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","8","1","0"
"704","19","BR","PASCHIM BARDHAMAN","Bardhaman","00:00:00","7723663","7024","1100","http://bardhaman.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","8","1","0"
"705","18","BS","BISWANATH","Bishwanath Chariali","00:00:00","0","1100","527",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","3","1","0"
"706","18","MJ","MAJULI","Garamur","00:00:00","167304","1250","134",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","2","1","1","0"
"707","18","SM","SOUTH SALMARA MANCACHAR","Hatsingimari","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","2","1","0"
"708","18","CD","CHARAIDEO","Sonari","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","2","1","0"
"709","18","HJ","HOJAI","Hojai","00:00:00","347627",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","1","1","0"
"710","18","WK","WEST KARBI ANGLONG","Hamren","00:00:00","0",,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","1","1","0"
"711","14","x","KAKCHING","z","00:00:00",,,,"z",,,,,,,,,,"00:00:00","00:00:00","00:00:00","2","2","1","0"
"712","14","x","KANGPOKPI","z","00:00:00",,,,"z",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","9","1","0"
"713","14","x","JIRIBAM","z","00:00:00",,,,"z",,,,,,,,,,"00:00:00","00:00:00","00:00:00","2","2","1","0"
"714","14","NI","NONEY","Udagamandalam (Ootacamund/Ooty)","00:00:00","735071","2549","288","http://nilgiris.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","2","4","1","0"
"715","14","x","PHERZAWL","z","00:00:00",,,,"z",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"716","14","x","TENGNOUPAL",,"00:00:00",,,,,,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","3","1","0"
"717","14","x","KAMJONG","z","00:00:00",,,,"z",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","4","1","0"
